Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
306,22.46537,0.886847,88.23144,34.912613,13.005241,500.0,1961824.6,1.354151,3558,7966,67528,Starvation
361,35.141052,0.6287665,71.305725,35.0046,13.439689,500.0,9005076.0,2.3041737,5106,1969,73526,Starvation
257,27.05652,0.72428954,66.62633,43.56672,16.948185,500.0,252217.19,1.6597848,2676,19517,55980,Old Age
343,22.681906,0.88123566,83.755714,40.199863,13.916617,500.0,2878083.0,3.0196257,2680,4061,71436,Starvation
372,30.968594,1.0829636,103.323654,27.994356,15.517918,500.0,2.1489196E7,2.8939822,5357,311,75192,Starvation
349,31.503716,1.0124972,64.20816,27.59676,11.980111,500.0,7497960.0,1.1919665,4133,567,74947,Starvation
287,27.89148,0.88921624,101.11864,43.726414,17.284641,500.0,865740.5,1.7810097,4085,14685,60830,Starvation
371,23.71516,0.78934884,95.59963,38.564228,11.837055,500.0,1.689814E7,3.0363133,4965,620,74908,Starvation
367,25.747988,0.76329076,52.23241,40.90411,15.80779,500.0,2.0014954E7,2.932127,3853,2693,72838,Starvation
365,27.047676,0.5854378,114.841515,37.491043,16.08704,500.0,1.1306573E7,1.9387226,3330,611,74920,Starvation
372,24.457603,1.1245447,93.202644,24.822098,11.718322,500.0,7280167.5,2.583194,3877,1262,74274,Starvation
370,27.31596,0.9639089,56.942627,49.725624,13.0975,500.0,1.351745E7,2.3226397,3986,1525,74016,Starvation
376,20.487099,0.6817264,78.50437,41.495663,8.207291,500.0,1.4248712E7,2.1096146,3466,1206,74337,Starvation
352,28.755451,0.82025325,61.038673,42.765,11.211343,500.0,7912608.0,2.154642,4783,1539,74007,Starvation
370,21.709991,0.6505451,77.79565,31.927559,8.514266,500.0,2.356581E7,2.824631,5819,1633,73917,Starvation
360,30.14917,0.9247602,90.753975,39.817696,14.788868,500.0,6177370.0,1.9663501,5056,2507,73062,Starvation
355,21.183329,0.64204735,82.265976,38.514347,9.473241,500.0,6350704.0,2.3081594,4718,1963,73611,Starvation
300,37.593933,1.0157104,87.553055,30.844412,17.192234,500.0,982237.25,2.5053465,4300,13612,61970,Starvation
352,27.8745,0.95071024,84.951,27.18974,14.197717,500.0,1.1322673E7,2.6670623,4570,4962,70625,Starvation
376,21.56786,1.2300924,81.20332,33.56656,8.278771,500.0,2.1247228E7,1.5722442,3814,217,75401,Starvation
274,21.238123,0.6619751,63.509907,48.86112,11.103088,500.0,530270.9,1.7922933,4094,15492,60129,Starvation
370,23.173325,0.60203743,72.29245,41.342434,10.203371,500.0,1.3597552E7,2.9760563,4190,1983,73640,Starvation
369,19.639177,1.063447,77.278885,32.499924,11.81743,500.0,2.072682E7,2.323695,4730,1448,74175,Starvation
377,32.798523,1.1196531,95.72968,35.83521,18.231901,500.0,2.1753206E7,2.4013426,6226,897,74753,Starvation
374,26.524307,0.9894054,64.829414,33.34678,15.383387,500.0,1.981678E7,1.9650569,6784,2017,73658,Starvation
363,31.236435,1.0932876,85.77605,27.0326,12.02858,500.0,1.1032715E7,2.3791118,3884,3944,71733,Starvation
361,31.621834,0.9523281,69.12138,49.318245,17.662304,500.0,5143514.0,3.09677,3286,2318,73366,Starvation
377,23.682674,1.130897,81.79003,30.06755,14.951963,500.0,1.7749866E7,1.9587294,5206,939,74748,Starvation
280,24.561153,0.94675297,124.55897,41.598625,15.767162,500.0,496538.78,2.7956789,3386,16774,58915,Starvation
352,31.824116,1.1525555,67.22551,39.755856,16.913195,500.0,5117994.5,2.1766436,5301,651,75042,Starvation
337,29.744793,0.7884267,91.6426,25.047503,14.342422,500.0,3109390.5,2.3803701,2777,7824,67873,Old Age
276,23.89817,1.006154,74.51164,35.451977,11.422854,500.0,594245.0,1.9306738,3121,17762,57938,Starvation
366,22.706993,0.76812345,63.192474,45.458603,8.787436,500.0,1.4261523E7,3.61608,4267,1479,74232,Starvation
355,19.65582,0.9609467,119.94487,39.244896,8.053342,500.0,8086134.0,2.779921,3489,2287,73426,Starvation
354,20.680481,0.94587004,81.74826,35.562855,8.9942045,500.0,9869017.0,1.5256114,5329,1278,74446,Starvation
234,29.652489,0.7952747,97.12078,35.72206,16.878897,500.0,169420.05,1.6313046,3828,24639,51093,Old Age
355,24.441963,0.6628406,82.04814,30.938087,14.499729,500.0,9071955.0,2.2980242,6088,2351,73381,Starvation
372,26.95035,0.859665,93.671936,48.689087,10.03175,500.0,1.9322878E7,2.6937182,6355,1521,74221,Starvation
314,26.338491,0.6817074,77.3137,30.349941,14.491371,500.0,1591258.5,2.1854906,4553,8863,66880,Old Age
306,22.412212,0.7393641,67.64175,38.83695,10.280843,500.0,1565358.5,2.2325358,3973,7476,68268,Starvation
367,26.52684,0.71161973,60.169556,35.319027,13.610187,500.0,6777363.0,3.521542,3203,1517,74231,Starvation
365,26.262936,1.0918068,85.096825,23.53294,13.414353,500.0,1.2205846E7,2.7068982,5652,1630,74124,Starvation
370,27.423126,0.7425269,49.598988,28.174007,10.406662,500.0,1.4166123E7,2.995969,4425,776,74984,Starvation
377,17.6389,0.77288073,75.302956,30.495071,9.557849,500.0,2.184136E7,2.0828333,3326,428,75332,Starvation
373,26.711308,1.2730182,66.215805,43.913406,12.010547,500.0,2.273696E7,2.8218093,4036,769,74999,Starvation
365,24.028019,0.58860385,71.28184,43.71946,12.503777,500.0,1.0343433E7,2.2583544,4107,2367,73402,Starvation
254,28.970703,0.68502057,99.90774,29.940771,15.059971,500.0,113240.37,2.0576293,5164,17339,58434,Starvation
308,24.158735,0.7853272,89.23096,27.673271,11.766146,500.0,2579979.8,1.9121737,3055,11258,64515,Starvation
373,21.67285,0.7003388,75.75895,36.36387,9.602103,500.0,2.5591164E7,1.8009902,5662,468,75307,Starvation
377,24.475624,0.9873735,102.84932,55.724754,9.506486,500.0,2.5398488E7,1.5314217,4442,996,74783,Starvation
350,31.702387,0.7394995,63.913696,23.836462,13.424217,500.0,8468448.0,2.300021,4661,6666,69116,Starvation
369,22.589458,0.94500947,71.356705,49.69911,11.132952,500.0,1.3560596E7,2.842632,3663,2116,73673,Starvation
379,23.843662,1.209056,99.46589,23.738384,12.320144,500.0,2.0514594E7,1.549541,5880,867,74924,Starvation
340,27.719994,1.0216938,91.06239,26.754776,18.188618,500.0,5896359.0,3.4919677,6166,4597,71198,Starvation
360,28.608324,0.6466287,58.368664,25.385012,15.621498,500.0,1.0050537E7,2.6276922,4609,3881,71926,Starvation
297,25.917845,0.9982475,75.08889,42.54976,12.692553,500.0,1254062.9,2.2382677,2311,12630,63179,Starvation
376,16.209276,1.0162537,89.36068,32.635292,8.115615,500.0,1.871791E7,2.180409,4298,1082,74748,Starvation
365,21.306711,0.6089042,91.38116,29.801777,11.495886,500.0,1.2957994E7,3.338358,3961,1600,74233,Starvation
331,31.499298,1.0627593,57.24932,40.816547,19.124771,500.0,4017126.8,2.9383814,5239,8684,67150,Starvation
283,23.87672,0.8086375,74.16904,37.250484,9.863783,500.0,764132.6,2.5237377,4071,17096,58744,Starvation
369,31.84954,0.5940967,106.20319,36.12886,13.616629,500.0,1.3188219E7,3.5482678,4002,1570,74287,Starvation
375,22.963894,1.128493,60.889175,34.83552,11.547666,500.0,1.3977792E7,2.8686345,5766,1731,74127,Starvation
376,21.61117,0.7575133,111.92652,41.34364,11.432735,500.0,2.4000252E7,1.9274251,3788,603,75261,Starvation
369,23.688244,1.1261871,57.35954,40.853363,13.360068,500.0,2.253732E7,2.5300555,2771,2364,73503,Starvation
365,19.66235,0.7623156,121.21872,29.893654,7.187201,500.0,1.291457E7,2.2897284,5810,948,74921,Starvation
349,33.574215,1.0297798,96.88299,38.173332,18.234818,500.0,5231520.0,1.4007306,4115,587,75282,Starvation
372,31.070671,1.0653988,84.3182,25.285847,15.036622,500.0,1.6060574E7,1.9209154,4213,1812,74067,Starvation
363,29.972782,1.1019422,113.88519,26.307407,13.342862,500.0,8035673.5,3.1114373,4179,2418,73472,Starvation
352,31.998898,0.7987597,82.02877,41.145756,16.385292,500.0,7834441.5,2.1985412,3650,408,75494,Starvation
364,25.985867,0.9724474,104.7951,43.263424,10.801166,500.0,8509483.0,1.7832092,3953,2511,73407,Starvation
272,28.489483,1.0128441,107.23355,33.291504,15.292798,500.0,801725.75,2.8659449,3550,17866,58058,Old Age
373,23.466305,1.0286264,88.154015,21.126017,14.30476,500.0,1.1211798E7,1.5910752,5193,93,75836,Starvation
377,21.898882,0.6514603,62.927505,36.343697,14.08465,500.0,2.4133762E7,4.188899,4374,330,75602,Starvation
355,24.984142,0.8047952,100.27686,37.40975,10.6700115,500.0,1.0120148E7,2.829577,4649,2501,73435,Starvation
379,20.789448,1.3917688,100.83703,31.411171,10.703461,500.0,1.7735862E7,1.4849132,4775,852,75094,Starvation
338,20.005966,0.83228064,79.28445,35.35593,9.140372,500.0,7530818.0,2.957437,3322,6769,69188,Starvation
361,29.64933,0.6968811,74.539536,41.06484,12.708592,500.0,1.266998E7,1.4625151,4434,2171,73796,Starvation
294,20.206856,0.94085,86.00672,27.644821,11.527723,500.0,952413.25,2.3911495,3461,14358,61612,Starvation
379,28.008982,0.9933996,105.3367,28.407784,11.360584,500.0,1.6550153E7,1.4134593,3304,782,75189,Starvation
314,30.838058,0.96694595,101.96182,31.206665,19.839186,500.0,2283248.5,2.5866508,2566,9231,66747,Old Age
379,25.729546,1.1260483,58.22696,34.94151,10.671953,500.0,2.0099026E7,3.4232488,7347,1009,74971,Starvation
382,17.426262,1.0569927,94.10875,35.076595,6.848838,500.0,2.0848872E7,1.9940219,4796,176,75806,Starvation
349,37.951042,0.9876989,81.02713,38.302162,21.949959,500.0,6826066.5,2.405841,5134,3162,72832,Starvation
352,28.859211,0.8239325,111.4268,31.450668,11.230234,500.0,8046970.0,1.6027333,5081,1315,74680,Starvation
278,25.736542,0.89922285,86.28128,51.663116,14.266895,500.0,526045.9,2.1095524,3799,15820,60176,Old Age
370,22.504074,1.0082444,124.019646,34.864014,9.872774,500.0,1.8527876E7,2.442416,5666,1128,74872,Starvation
354,22.122051,0.7433767,67.160164,22.729858,12.031551,500.0,9908942.0,2.3663635,4727,6333,69670,Old Age
378,28.869331,1.2935095,57.39969,23.994637,13.155571,500.0,2.3824022E7,1.7827758,5723,159,75885,Starvation
373,26.895966,1.0689908,57.04406,36.42388,17.29692,500.0,1.9263006E7,4.2142057,5288,597,75466,Starvation
380,30.824278,1.1469603,93.24715,28.43171,18.393097,500.0,2.3557296E7,3.1515694,3702,126,75950,Starvation
356,35.181087,1.0459723,70.871666,22.957256,17.842497,500.0,9285771.0,2.2344787,4299,5353,70731,Starvation
357,26.46746,0.7012639,86.67444,25.195696,9.646326,500.0,8515648.0,1.8841611,4160,2073,74020,Starvation
306,24.664042,1.0040272,114.901955,27.545687,13.90029,500.0,2320280.8,1.9688407,3948,7998,68099,Starvation
371,30.351116,1.0838876,61.745132,32.589672,15.063036,500.0,2.5528866E7,2.2715616,4086,1299,74809,Starvation
211,25.198818,0.99321926,104.66849,28.603348,15.334262,500.0,52153.168,1.8586997,4746,29003,47115,Starvation
378,27.666801,0.87587297,48.66011,45.810383,15.125981,500.0,2.9484884E7,2.6826363,5143,278,75843,Starvation
380,21.184052,1.070484,76.35354,38.958916,7.615678,500.0,2.3650508E7,1.8619918,6930,213,75910,Starvation
366,23.912817,0.77198064,53.111183,49.337692,10.503137,500.0,1.4390906E7,2.1060247,6611,2636,73492,Starvation
378,28.999985,0.7126075,54.52281,34.323082,13.885439,500.0,2.013783E7,1.6730219,3772,291,75837,Starvation
367,37.02899,0.958641,73.37045,32.640965,15.517191,500.0,1.2157483E7,2.6108801,3734,3717,72413,Starvation
344,19.95713,0.99532986,113.91268,28.586367,11.849659,500.0,7302691.0,2.584753,3504,6714,69417,Starvation
375,22.402985,0.92795694,66.75081,33.990376,10.43591,500.0,1.6840812E7,1.6818933,4167,1726,74407,Starvation
304,28.49955,0.9048217,98.00665,28.28866,15.154019,500.0,1102523.0,1.7844896,4637,12733,63402,Starvation
376,21.43396,0.9775218,69.16383,33.466324,12.140452,500.0,2.029541E7,1.9858661,5283,1716,74420,Starvation
373,28.275665,0.91007423,71.37223,36.643394,12.7655115,500.0,1.2359731E7,2.9209065,4480,1534,74603,Starvation
352,30.80405,1.0994598,93.826515,53.17623,13.927806,500.0,4703168.0,1.6394053,4207,310,75829,Starvation
355,20.36875,0.99109346,112.362785,36.728382,11.609287,500.0,7294473.5,2.0404727,5431,2839,73303,Starvation
376,18.637539,0.62496,88.641396,40.072918,7.226604,500.0,1.6124928E7,2.2387626,5310,2043,74103,Starvation
352,27.347942,1.0052357,104.67143,36.653896,10.391384,500.0,9351661.0,2.258831,3181,1025,75121,Starvation
272,28.165897,0.98979145,105.44747,28.445686,12.67851,500.0,371661.44,2.421237,3639,16906,59244,Starvation
357,33.15055,0.95190096,103.364845,29.992508,13.610404,500.0,9824232.0,2.2587752,3628,4447,71703,Starvation
329,27.952412,0.9028661,105.78573,24.261784,15.239956,500.0,3388560.5,3.1035106,5510,9269,66882,Starvation
371,25.197437,0.78790545,53.538715,42.940845,14.398323,500.0,1.5979587E7,2.7306626,3150,2003,74148,Starvation
341,21.409737,0.6831845,70.63394,19.66275,10.738671,500.0,6933793.5,1.3351511,3337,8108,68045,Starvation
366,28.723526,1.0669062,68.7678,34.891205,17.513391,500.0,1.0882708E7,2.299117,2697,2364,73789,Starvation
353,26.240341,0.780612,96.17312,48.880806,14.469337,500.0,8513203.0,2.201179,3677,1975,74178,Starvation
327,31.695017,0.8383459,57.114388,20.285646,17.697409,500.0,3200625.5,3.1364336,3002,9361,66793,Starvation
372,29.828709,1.0338486,95.9449,25.628357,15.40296,500.0,1.3989019E7,3.0331917,4374,242,75912,Starvation
306,22.576248,0.8767626,67.58128,29.60281,8.455071,500.0,1748652.1,1.4786384,3088,11470,64686,Starvation
366,30.324991,0.99788916,64.26783,34.823345,11.927085,500.0,1.8546328E7,2.3052082,7150,2305,73851,Starvation
370,22.558918,0.862676,61.930145,43.9565,12.384116,500.0,2.158241E7,2.9783869,4923,1977,74179,Starvation
345,33.742027,0.9790859,55.683563,25.576101,12.7041,500.0,9250706.0,1.617259,5866,7560,68601,Starvation
365,25.354725,0.54379857,82.42169,36.238995,11.884459,500.0,1.802122E7,2.1214905,5700,3960,72204,Starvation
349,33.26694,0.9852587,57.042103,39.625538,19.863829,500.0,8777116.0,1.3810326,4155,834,75333,Starvation
373,36.38896,0.7193489,65.769264,29.02828,17.118486,500.0,2.4451138E7,2.5102613,3629,194,75979,Starvation
339,17.674099,0.80126685,63.737247,20.388433,9.270546,500.0,4074237.0,2.7953458,2886,7400,68774,Starvation
364,23.162157,0.61751175,70.24547,40.97688,10.427607,500.0,1.3082414E7,1.7426219,4804,2233,73954,Starvation
372,29.319902,1.0171566,48.371765,34.75902,14.070597,500.0,1.6720701E7,2.2988033,4431,513,75675,Starvation
379,27.929003,0.93593496,79.96501,23.78894,12.513035,500.0,1.787062E7,3.4094415,8203,1156,75034,Starvation
366,20.456457,0.77709496,62.921436,47.388767,11.193154,500.0,1.9195216E7,3.4468942,3773,3579,72616,Starvation
366,24.404686,0.5872917,62.774067,43.1018,13.245455,500.0,1.3404001E7,2.9881063,6415,2746,73449,Starvation
353,22.429512,0.7585447,61.245384,26.255217,10.801255,500.0,6714359.0,1.3301599,3880,4226,71970,Starvation
381,20.234066,0.72362334,77.832054,35.018803,8.43505,500.0,1.9483136E7,2.1482925,3753,619,75577,Starvation
370,24.436367,0.6497922,67.2782,32.51384,12.4720125,500.0,2.2561748E7,2.3283145,4309,1996,74203,Starvation
350,31.031834,0.6422628,96.01708,36.249535,12.810376,500.0,6549448.0,1.9250538,4210,3062,73138,Starvation
351,27.962223,0.90591717,102.248024,24.179663,11.173784,500.0,7995705.0,1.8912973,5270,5419,70782,Starvation
355,21.328747,0.7432606,69.74062,41.91003,12.263087,500.0,8454254.0,2.4527485,3468,2465,73736,Starvation
337,23.179367,0.94945127,79.97988,23.637909,12.499353,500.0,3954019.2,3.4386053,5098,7935,68268,Old Age
371,22.578316,0.641016,56.517784,31.600843,11.614414,500.0,9745532.0,2.1866581,4741,1977,74231,Starvation
353,25.363659,0.77562547,70.44733,28.98729,12.447911,500.0,7388038.5,2.1833806,7784,6506,69703,Starvation
367,21.003834,1.0025476,69.01257,45.28527,13.299606,500.0,1.4223712E7,1.9545137,4553,2712,73498,Starvation
364,23.202835,0.595046,109.49809,36.158043,8.420059,500.0,1.9155536E7,3.4337237,5127,4210,72001,Starvation
338,28.29622,0.83097744,60.784,30.773367,16.963917,500.0,4571093.5,2.367289,3594,8784,67428,Starvation
370,20.87508,0.9177953,66.79723,44.37027,12.286931,500.0,1.5445914E7,1.5702021,5527,2087,74125,Starvation
355,20.764194,0.9464143,83.383736,38.27753,7.9060707,500.0,9990682.0,3.1748562,5699,4893,71320,Starvation
370,25.609924,0.6835728,58.685314,36.90244,13.698369,500.0,2.4545148E7,2.7494721,4930,847,75368,Starvation
380,28.765936,0.8229279,62.669674,31.453526,14.070001,500.0,2.07758E7,2.2269545,4991,1039,75177,Starvation
370,24.87223,1.0811828,72.54037,41.210133,14.052967,500.0,1.5999202E7,2.453899,4989,2500,73717,Starvation
370,21.465174,0.75828433,68.26816,35.946774,8.175596,500.0,1.3453148E7,1.9474285,4411,1716,74503,Starvation
353,24.692299,1.0105126,63.627563,47.26437,14.725075,500.0,6687287.0,2.717698,4022,4057,72165,Starvation
343,30.896496,1.0258099,63.4726,27.093424,18.440891,500.0,3107694.5,3.000376,3752,6442,69781,Starvation
343,22.462675,0.78885937,99.08283,29.01681,13.879593,500.0,2989698.5,2.5526998,3924,4756,71470,Old Age
345,26.522812,0.7553201,107.537605,25.665451,11.771711,500.0,7812395.0,2.1248944,4422,4399,71827,Starvation
353,30.524632,0.7669517,69.619316,37.054043,11.746423,500.0,6996061.0,2.0565763,6124,807,75421,Starvation
360,29.709095,0.7319118,72.62418,36.711132,13.445808,500.0,4128812.0,2.5175104,3615,3030,73199,Starvation
349,27.08191,0.7822625,74.441635,41.468216,11.586529,500.0,8411840.0,1.6358918,4021,1022,75210,Starvation
348,34.21292,0.85497564,73.20162,37.47241,18.626837,500.0,1.2496286E7,1.4239563,5124,6795,69440,Starvation
355,25.476538,0.7888526,67.68983,34.881092,11.278753,500.0,8643698.0,2.0672305,6142,2781,73455,Starvation
352,31.559303,0.6998689,62.20335,31.92831,18.565731,500.0,6445805.5,3.3819933,5853,1631,74619,Starvation
373,28.136065,0.7939017,61.592358,48.90988,12.093814,500.0,1.656286E7,2.365561,4467,283,75976,Starvation
352,24.261654,0.7727316,89.51348,39.80168,15.566518,500.0,1.590833E7,1.8659943,4900,3183,73082,Starvation
382,26.626087,1.1507589,66.90907,40.284515,10.507319,500.0,3.3807284E7,2.2546864,5280,268,75998,Starvation
377,17.106827,1.1396791,72.37463,30.63197,7.7579403,500.0,1.9145108E7,2.5461342,4851,1423,74845,Starvation
302,23.925692,0.8672708,86.680275,21.050274,10.327458,500.0,2033825.0,2.2681665,3340,13931,62340,Starvation
360,33.361366,0.6412961,89.70973,43.34,20.582575,500.0,7643730.0,2.4057934,3801,3379,72896,Starvation
353,26.23274,1.058271,67.90603,31.642971,9.412769,500.0,1.0665853E7,2.0146284,5223,1481,74794,Starvation
379,25.615242,1.0300956,76.021645,30.63743,15.421318,500.0,3.05733E7,2.3542626,4875,487,75788,Starvation
372,27.444996,0.8530375,67.646484,27.215485,10.075733,500.0,1.4652778E7,3.5072365,5465,276,75999,Starvation
377,16.176159,0.6931064,68.17298,24.571388,8.164427,500.0,1.9402412E7,2.453989,4115,1913,74384,Starvation
372,30.175674,1.1891335,97.15582,36.792427,15.512873,500.0,2.244923E7,3.0694203,3921,803,75502,Starvation
273,26.329422,0.7846891,98.680405,36.485123,14.201433,500.0,612580.6,2.5314183,5303,15873,60436,Starvation
370,25.706762,0.56638706,71.53738,33.620445,16.530375,500.0,2.060656E7,2.0708928,6807,843,75467,Starvation
372,25.812538,1.1207947,67.21005,45.30475,15.038659,500.0,2.5600454E7,2.9509246,3211,709,75602,Starvation
375,29.342636,1.3120043,71.67903,27.659271,10.96073,500.0,3.0380108E7,3.2178435,4003,185,76130,Starvation
258,27.68644,0.58672506,89.43164,46.245598,16.353447,500.0,300298.88,2.1449876,6420,21865,54454,Starvation
373,35.484978,1.0203308,48.716,24.273354,19.155245,500.0,1.4680168E7,2.335501,4723,165,76165,Starvation
366,28.374763,1.1122668,68.25884,53.906548,16.545624,500.0,1.6235737E7,1.795571,6843,2785,73547,Starvation
380,25.27658,0.9119797,75.4378,23.784634,8.824435,500.0,2.9089984E7,2.310812,4106,166,76169,Starvation
383,27.117882,0.9948507,78.45717,18.969952,17.138739,500.0,3.26998E7,2.7804704,4771,337,76000,Starvation
383,32.234474,1.0517805,78.496796,25.110256,17.818819,500.0,2.3081968E7,2.0739398,4380,324,76028,Starvation
372,25.427725,1.1291919,88.482796,28.233742,13.345945,500.0,1.6478991E7,3.0692344,5489,989,75366,Starvation
383,34.934395,1.2115729,85.439,24.445284,18.653551,500.0,3.341918E7,2.4842887,3574,291,76065,Starvation
366,28.285746,0.9207734,98.67898,33.7694,17.622835,500.0,7349363.5,1.7264551,6254,2608,73753,Starvation
271,26.620155,0.95995444,87.42424,31.410904,13.136225,500.0,439697.6,2.0906594,4227,19111,57256,Starvation
312,27.5768,0.8829136,95.60354,35.61047,14.85113,500.0,2098425.0,2.4793446,3631,11052,65319,Old Age
379,23.828661,1.1898136,95.60303,31.249685,10.17172,500.0,1.2759311E7,1.9279312,4708,1240,75133,Starvation
384,30.09135,1.20772,64.14512,28.955864,18.49829,500.0,3.0760646E7,2.532236,6237,117,76266,Starvation
