Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,COD
18,45.780678,0.33861896,71.14611,76.38723,20.650581,500.0,109.24548,5.6214147,4628,10927,Starvation
22,46.123314,0.3422517,69.71493,66.91432,21.375916,500.0,112.75736,4.686113,5590,10249,Starvation
36,42.741913,0.3359149,75.67586,73.80478,21.487492,500.0,154.66351,5.835997,4432,1429,Starvation
22,48.932766,0.345177,77.23511,70.997025,22.322735,500.0,118.08616,6.1972785,5862,9518,Starvation
35,49.40952,0.34396982,72.666885,64.722565,26.565369,500.0,154.70076,5.1911535,5405,1996,Starvation
24,46.837303,0.3625022,68.19382,78.51255,24.970156,500.0,121.10189,5.343213,5058,6721,Starvation
27,50.80169,0.34093437,75.398705,63.023716,24.586319,500.0,153.77608,5.2233787,5261,5797,Starvation
32,47.391808,0.3307224,60.86853,83.117294,22.161226,500.0,147.05214,6.281091,5903,2975,Starvation
30,49.921158,0.29762188,67.381424,67.21535,26.71969,500.0,140.886,5.324667,5652,3501,Starvation
28,49.423706,0.34895825,68.57305,57.93994,24.112911,500.0,131.2135,5.354821,5825,4513,Starvation
27,48.04123,0.3138719,65.28366,75.350746,23.763605,500.0,133.59874,5.374396,5378,5269,Starvation
25,49.292507,0.34618568,63.390785,73.90835,24.09996,500.0,127.92219,5.8021803,4887,6512,Starvation
33,52.131813,0.4345509,80.49647,79.770294,26.492607,500.0,138.2931,5.138277,4434,2008,Starvation
36,50.344727,0.4407369,63.16272,71.560524,27.113417,500.0,162.21306,4.6105957,4689,1734,Starvation
28,46.403076,0.36361206,66.13415,75.81955,21.484058,500.0,131.46852,5.7950487,4470,5751,Starvation
28,48.137863,0.35307786,71.48524,68.83783,23.440876,500.0,133.72992,6.1513863,4752,7530,Starvation
34,48.60216,0.34734443,78.00874,69.99037,26.523567,500.0,150.86845,4.804725,5351,1472,Starvation
32,53.33574,0.35967875,70.99133,68.15105,25.301855,500.0,136.52618,5.467536,5755,2029,Starvation
32,53.781845,0.3649078,75.77556,68.073685,28.52174,500.0,128.72774,5.61918,4927,2282,Old Age
25,50.135967,0.35746735,92.18264,70.95185,25.737192,500.0,133.7736,5.0532856,4681,4996,Starvation
27,52.70777,0.3307596,85.81703,69.231674,27.342615,500.0,143.05568,5.029008,5167,2505,Starvation
22,45.285847,0.33612618,80.81829,79.378914,23.640247,500.0,123.77718,5.9929624,4401,8718,Starvation
32,51.921997,0.33179215,75.90479,75.31681,24.052046,500.0,144.56853,5.568293,5146,5280,Starvation
23,48.565056,0.39343974,76.04715,73.22801,23.610159,500.0,120.95059,5.5483904,4826,10043,Starvation
25,50.076637,0.3659035,67.96011,71.17354,26.223969,500.0,127.1398,5.429369,5505,9753,Old Age
25,48.327785,0.30632392,75.794205,66.28073,26.202564,500.0,107.919014,5.3019366,4775,7723,Starvation
33,51.65773,0.3597242,71.89679,75.62063,26.068233,500.0,143.93245,5.2218027,4333,5257,Starvation
29,52.841003,0.36850318,72.87685,65.15198,28.027016,500.0,132.73787,5.395482,5309,3719,Starvation
26,47.268646,0.4125189,72.72001,80.70181,25.34331,500.0,131.31496,6.0672774,4186,7217,Starvation
20,48.27369,0.36947307,81.43797,66.18974,24.854319,500.0,122.82428,5.320258,5077,12242,Starvation
23,49.67873,0.37362936,82.77075,69.52944,26.042347,500.0,116.52429,5.640514,4580,8727,Starvation
25,49.96541,0.36833578,74.494385,65.45055,24.837387,500.0,130.49278,4.950757,5554,6253,Starvation
34,46.560234,0.40927467,74.65679,66.1799,22.342915,500.0,141.98596,5.3765907,4828,2494,Starvation
34,53.682205,0.3274383,80.748436,68.632996,27.650158,500.0,155.48523,4.9058843,4949,4038,Starvation
32,49.994225,0.32403433,83.14125,77.12997,24.878235,500.0,139.72806,6.389888,5267,1753,Starvation
32,46.621384,0.32568783,66.176506,75.76306,23.112097,500.0,138.76144,5.297254,4324,6968,Starvation
35,46.388527,0.3573505,67.619354,73.6475,20.856627,500.0,167.12755,5.415734,5367,3631,Starvation
34,49.07824,0.36987567,67.24334,67.84877,26.817444,500.0,153.32675,5.6170907,5158,1474,Starvation
35,48.696793,0.37128577,74.691536,79.96531,24.909258,500.0,153.3934,5.414941,5328,2489,Starvation
33,52.730125,0.39349732,70.83154,67.49754,28.982231,500.0,143.99205,5.751974,5106,2739,Starvation
37,51.102776,0.3370252,63.98848,63.90552,27.063982,500.0,156.86368,5.1177998,5548,2492,Starvation
27,52.03727,0.4027039,84.89902,72.42963,27.559631,500.0,127.10002,5.284795,4432,4721,Starvation
26,45.944595,0.32975927,68.99038,69.8939,22.478058,500.0,135.2672,6.3815184,4734,8055,Old Age
31,48.593513,0.36289,71.51992,68.97744,22.787598,500.0,150.5908,5.5536904,4886,4532,Starvation
41,53.157166,0.35023895,63.473225,65.484,27.036009,500.0,161.15071,6.2915683,4790,513,Starvation
32,52.100792,0.38659757,67.303314,72.54124,25.827702,500.0,158.53136,5.5974236,4890,6673,Starvation
27,53.714252,0.33833832,83.08934,63.68549,26.707993,500.0,119.113266,5.4410577,5072,6772,Starvation
34,48.9701,0.33949196,73.80813,63.472668,23.214169,500.0,148.11382,5.3731894,4800,2759,Starvation
30,50.86331,0.330878,70.767,73.4739,23.89906,500.0,154.77702,6.0002337,5448,7837,Starvation
24,46.863846,0.33807924,76.99103,73.02011,25.11109,500.0,134.70322,5.156851,5345,11955,Starvation
20,47.354393,0.39047763,71.06554,64.29074,22.828135,500.0,120.87446,5.5294414,4567,12584,Starvation
1,174.57191,0.30267206,92.52822,84.0,47.298485,500.0,15.850367,0.60094756,3249,21229,Old Age
34,46.679882,0.3710223,64.44204,74.942085,23.255562,500.0,148.17525,5.733367,5408,4253,Starvation
42,55.39032,0.33294415,62.726067,60.25731,28.207758,500.0,164.24788,5.7438335,4826,1241,Starvation
34,48.482315,0.40531254,66.6717,72.476135,22.887854,500.0,162.26921,4.894589,5130,5032,Starvation
41,47.282402,0.36993963,68.805214,77.95518,24.123013,500.0,159.04869,6.0888114,5186,2233,Starvation
40,47.439293,0.39943266,64.916626,76.539986,25.397675,500.0,172.40602,5.4160357,5563,1468,Starvation
40,44.932564,0.37529954,64.91823,75.393845,24.771338,500.0,175.37305,5.6704392,5278,2460,Starvation
34,51.42713,0.3791567,68.8084,74.49702,24.648045,500.0,149.48293,5.6526375,4634,5019,Starvation
40,53.16917,0.3594075,63.981598,76.693344,26.896698,500.0,164.74683,6.533007,4799,1745,Starvation
31,45.633728,0.35671023,65.862114,71.05238,21.578344,500.0,133.03499,5.9584355,4524,8242,Starvation
44,53.161797,0.37047863,72.439995,66.587555,26.673523,500.0,157.99261,5.719556,5797,2766,Starvation
26,48.997334,0.3287959,73.15614,80.33875,23.212223,500.0,143.44127,6.439058,4890,9009,Starvation
45,51.99207,0.40667966,75.78521,73.94209,24.723238,500.0,167.35854,5.800785,4910,2027,Starvation
37,52.245308,0.39608014,64.1533,71.52511,27.161894,500.0,140.77061,5.0006666,5754,3002,Starvation
27,44.67698,0.2960756,68.80895,75.89067,24.484755,500.0,139.44743,6.049531,4636,8254,Old Age
31,50.462814,0.33222517,75.21355,71.91069,26.771982,500.0,159.55501,5.4030294,5412,8077,Old Age
37,50.71231,0.34571454,75.75795,72.85564,22.825531,500.0,143.64229,5.9540863,6204,5802,Starvation
41,47.65467,0.35731155,69.53302,69.613976,24.49811,500.0,155.34616,5.5379033,5594,2483,Starvation
40,46.434074,0.37325335,61.894638,79.1438,23.16723,500.0,146.1677,5.981196,5556,3503,Starvation
30,53.445736,0.38427943,71.397644,72.88846,24.206482,500.0,130.17073,4.817306,4871,10310,Starvation
32,48.004345,0.39557073,64.49781,71.58425,22.2961,500.0,140.3335,5.384291,5288,7313,Starvation
35,44.687183,0.3980052,77.332794,66.15677,23.128103,500.0,152.65639,5.267811,4599,3569,Old Age
22,43.336563,0.33253172,87.42178,74.810074,23.770613,500.0,119.811844,5.9688377,4895,13685,Starvation
32,52.15397,0.33253968,70.578636,75.746254,23.684814,500.0,164.3408,6.275384,5211,4049,Starvation
37,48.92449,0.33005485,64.838135,66.320526,23.192919,500.0,141.68062,6.2341433,5152,6277,Starvation
46,50.829533,0.43980873,82.53477,78.42522,26.934368,500.0,157.82971,6.0141826,5269,740,Starvation
42,52.139893,0.40273106,70.90252,65.58636,27.24416,500.0,155.14136,5.1790223,5742,3949,Old Age
32,49.160126,0.36032915,72.250626,72.21777,23.247946,500.0,129.6693,5.9958887,5317,4028,Starvation
44,48.013214,0.4007152,72.67065,71.52201,22.127073,500.0,147.1824,5.6333814,5139,1010,Starvation
44,50.48961,0.35429204,66.357254,70.55942,24.90104,500.0,173.7275,5.609967,5328,1506,Starvation
36,52.837944,0.31445682,78.2534,74.810104,26.76443,500.0,140.17856,6.7115397,5059,7119,Old Age
47,48.392685,0.44362396,65.10443,62.126503,22.85437,500.0,177.8571,5.287015,4678,507,Starvation
31,48.694885,0.36580765,77.56833,73.79117,25.253323,500.0,134.01096,5.000392,4607,8486,Starvation
32,46.77124,0.3754354,64.863495,77.10069,25.61511,500.0,152.1753,6.0616784,5043,3969,Starvation
37,51.481453,0.42463624,80.52175,78.173706,23.320974,500.0,142.89514,5.3424406,4781,5050,Starvation
38,45.669785,0.36697882,71.76763,82.77021,24.65104,500.0,155.18332,5.289902,4470,5958,Starvation
32,49.009003,0.34788895,80.844734,79.070984,24.79647,500.0,146.74893,4.5576706,4537,6246,Starvation
36,51.646652,0.37243325,76.88755,77.374115,24.509018,500.0,145.96936,6.2356076,5656,7773,Starvation
44,50.2609,0.3827436,61.1539,80.94838,26.894518,500.0,166.70111,5.2151685,5689,2004,Starvation
41,53.751987,0.35272542,71.67791,74.833626,24.945013,500.0,180.4176,5.530377,6107,2290,Starvation
35,50.447487,0.4270501,70.38354,74.16029,22.851095,500.0,148.45819,5.538556,4838,4027,Starvation
40,47.432564,0.36014226,67.53817,69.57666,21.27509,500.0,144.82642,4.9880595,4913,1263,Starvation
28,51.603508,0.3999357,69.64375,76.26121,23.78579,500.0,133.13773,5.2407446,5192,12518,Starvation
40,50.0147,0.30366585,72.405075,76.1671,24.191954,500.0,150.22179,6.5423245,5274,4502,Starvation
40,49.380573,0.33935562,74.95963,70.17289,25.657185,500.0,169.43294,6.069469,4950,2989,Starvation
45,55.027836,0.3828264,66.58426,65.219864,26.869394,500.0,165.21777,5.4113727,5396,2033,Starvation
32,52.11529,0.35844165,72.26523,69.772995,24.802853,500.0,147.62885,5.8832355,4312,4775,Starvation
41,48.019283,0.34626198,61.80483,70.301636,24.615812,500.0,153.47572,5.273322,4914,4486,Starvation
38,49.260605,0.35394737,72.185005,77.19383,23.262037,500.0,172.73265,5.2168803,4738,5762,Starvation
35,50.23047,0.36135373,77.06757,65.19053,27.391466,500.0,156.5405,4.6513033,4702,5456,Starvation
48,43.870937,0.38575223,55.186844,59.30989,21.917778,500.0,179.9054,5.1585855,4679,1690,Starvation
41,51.75498,0.3881955,66.797935,75.58265,26.022978,500.0,152.3393,5.9828596,5485,1249,Starvation
36,51.463028,0.3638171,74.4893,71.97099,25.623707,500.0,151.49498,4.7475805,5867,6260,Starvation
31,50.429504,0.3775264,74.66298,65.68315,25.550865,500.0,126.246216,5.823568,5285,4995,Starvation
44,49.47815,0.32774058,65.02838,67.77992,22.249737,500.0,164.51859,5.200671,5605,2774,Starvation
34,49.312992,0.39328474,68.36738,77.896164,23.589054,500.0,132.41154,5.8239985,5473,6009,Starvation
24,46.018066,0.35411417,70.9464,64.13144,25.22292,500.0,122.24359,5.223648,4721,12285,Old Age
28,46.97583,0.3115117,65.288536,83.45586,21.35494,500.0,124.93872,6.217948,5619,11221,Starvation
43,47.552547,0.36505345,69.556625,72.28299,23.002052,500.0,167.65448,4.717893,5282,2497,Starvation
41,53.1768,0.3956314,68.38425,67.80149,27.492418,500.0,179.14197,5.3244104,5669,1758,Starvation
19,46.296158,0.3184483,73.081535,65.736404,23.874987,500.0,99.328354,4.8981967,3925,18226,Starvation
38,50.758144,0.3949006,77.17589,67.9542,25.431509,500.0,152.80989,4.7985706,4255,6255,Starvation
40,48.87475,0.40995407,63.46487,75.55569,24.091347,500.0,175.11607,5.0585775,5367,5749,Starvation
45,50.593964,0.39689788,58.56918,71.65112,23.662477,500.0,184.03377,4.9708395,4858,1284,Starvation
40,51.33976,0.382907,69.37516,78.23213,24.054981,500.0,177.13744,5.2157397,5562,2534,Starvation
33,51.051838,0.3410747,80.3414,74.29733,25.814564,500.0,159.73145,4.9607167,5154,9447,Starvation
44,55.409813,0.32931274,69.83363,63.545795,28.289581,500.0,192.09322,5.047126,5203,2641,Starvation
44,52.979656,0.34839278,70.80379,68.91518,28.84867,500.0,188.88347,5.537494,4634,493,Starvation
34,48.682594,0.34311017,74.641846,69.76403,22.004744,500.0,152.53317,5.152743,5269,9548,Starvation
38,43.75895,0.35301068,62.65088,78.66564,21.288548,500.0,156.6842,5.50923,5354,8263,Starvation
34,54.796795,0.34482348,83.383835,70.97168,24.593784,500.0,153.24115,5.172141,5269,5554,Starvation
33,51.564896,0.34430456,85.29451,65.25673,25.16774,500.0,147.04813,5.8045096,5159,9014,Starvation
34,50.25673,0.3598905,70.03842,78.85904,24.685656,500.0,145.98529,5.5480814,5473,9467,Old Age
35,50.60081,0.32993412,78.56293,74.88603,27.635515,500.0,149.79028,6.232456,5697,9615,Old Age
45,53.133682,0.31301177,63.055664,63.474255,28.876053,500.0,168.87032,4.8462143,5074,994,Starvation
35,49.380463,0.4089551,65.978355,69.73322,26.932652,500.0,160.44939,5.01043,4822,7245,Starvation
32,48.844765,0.36200732,67.86463,69.108765,22.512995,500.0,149.61404,4.9704595,5837,12490,Starvation
50,44.285587,0.43210348,54.310406,78.095955,20.490961,500.0,177.92088,4.7637405,5406,1739,Starvation
40,51.946487,0.34957504,65.373985,65.25757,28.354313,500.0,182.08176,5.613623,5662,7817,Starvation
43,50.70008,0.350457,77.48685,76.83701,26.873362,500.0,181.3477,5.0936284,4922,5740,Starvation
41,45.546906,0.39254794,67.967354,71.036575,20.72533,500.0,177.51532,5.810748,5709,5707,Starvation
37,47.499672,0.37167606,65.73512,66.31104,26.009783,500.0,139.17064,6.104734,5424,8143,Old Age
34,53.84158,0.33937383,79.691086,69.16344,24.949394,500.0,131.49905,5.3033648,5406,9291,Starvation
33,47.918648,0.36659664,66.5676,74.06158,25.483139,500.0,158.9328,6.0160336,4553,8388,Old Age
47,54.12666,0.3658709,80.357605,76.34742,26.387981,500.0,166.83643,5.816914,4728,4778,Old Age
46,46.21055,0.40629637,53.57708,71.00038,23.472187,500.0,196.23024,5.2454586,5679,3086,Starvation
45,50.554825,0.35495448,80.445,77.769424,22.869917,500.0,176.48962,5.609397,5326,5007,Starvation
44,53.554386,0.37999916,81.49662,72.491745,25.885775,500.0,166.37003,6.0120106,4587,5918,Old Age
35,48.55165,0.39960262,73.62974,75.38992,24.971945,500.0,136.55458,5.378843,4640,7737,Starvation
34,47.16271,0.36824492,74.80904,70.727585,21.79933,500.0,145.4031,5.2238398,4824,10037,Starvation
26,49.298897,0.3902635,80.03994,79.43406,26.00046,500.0,130.13756,6.3584185,4680,10903,Old Age
40,49.784508,0.35549515,63.545918,68.201706,24.4236,500.0,144.83916,5.312853,4520,4505,Starvation
50,47.539856,0.38458255,56.397213,63.937424,23.26424,500.0,186.41011,5.151231,5916,1244,Starvation
34,48.98222,0.37956735,77.67651,82.97538,24.540512,500.0,126.50577,5.5416994,5392,9251,Starvation
35,52.33813,0.35289863,77.611176,71.29814,27.084826,500.0,147.94115,5.0344405,5642,7775,Starvation
44,56.596016,0.33978027,76.294716,82.03864,27.383577,500.0,155.81569,5.3663034,4885,3794,Starvation
40,43.189934,0.36568052,68.91431,70.514336,23.299778,500.0,140.18515,5.12994,4588,4717,Starvation
38,47.043823,0.32985574,70.91389,66.54109,24.14341,500.0,141.63354,5.879145,5714,9481,Starvation
41,50.817764,0.3831586,68.35877,72.501274,23.098553,500.0,153.60829,5.284686,5703,7817,Starvation
40,45.81807,0.378857,66.834236,81.26745,25.16952,500.0,147.60616,4.7476873,5245,3960,Starvation
49,44.846626,0.44830355,53.3843,72.190796,20.8134,500.0,183.80159,4.569888,5521,3242,Starvation
41,48.368923,0.34474546,59.484814,81.57022,25.324091,500.0,186.36673,5.637508,5183,4982,Starvation
41,46.91856,0.4325184,68.2016,68.918304,22.916117,500.0,152.45294,4.934707,5208,2971,Starvation
25,46.638107,0.36203933,77.87117,67.85073,25.09982,500.0,135.77205,5.096479,5373,16023,Old Age
35,49.80758,0.40799382,82.66934,78.48207,22.589275,500.0,144.76427,5.9879427,4860,8774,Starvation
41,51.943367,0.37502733,63.38273,72.55593,27.262438,500.0,153.33781,5.8593864,5516,2021,Starvation
51,48.37501,0.40383402,70.64857,66.76533,24.034851,500.0,163.78131,4.830869,5703,1495,Starvation
52,50.890755,0.43602845,59.873154,69.33637,25.2777,500.0,207.46364,4.9200444,5030,1758,Starvation
48,43.870937,0.3847238,61.845562,69.09236,23.207764,500.0,188.08359,5.1829143,5333,3744,Starvation
41,50.75948,0.42317155,67.50776,71.91658,24.109835,500.0,155.98029,5.301024,5856,4518,Starvation
28,50.287617,0.3622805,78.53143,79.45929,25.621119,500.0,123.14576,5.2844086,4394,14748,Starvation
43,51.805344,0.36066905,67.60131,68.19913,25.586124,500.0,154.83514,5.579024,4612,6386,Old Age
50,52.50197,0.39155385,64.66742,62.123077,27.429794,500.0,170.01653,5.097325,5491,2277,Starvation
36,50.344727,0.39512065,73.30913,68.39693,26.81002,500.0,158.00333,5.283477,5513,9447,Old Age
43,48.150185,0.38136888,66.85346,82.45882,25.856867,500.0,159.37746,5.2360687,4804,3474,Starvation
50,45.87504,0.3448327,68.66967,64.97496,22.29495,500.0,169.2194,5.041178,5631,1960,Starvation
28,46.764893,0.38857606,80.78922,78.45859,23.957699,500.0,122.59118,5.9663625,5561,16237,Old Age
40,48.329384,0.35666904,63.841755,67.97537,23.823788,500.0,159.89848,6.3946676,5081,3985,Starvation
52,51.54856,0.34451985,52.671497,77.921295,25.543343,500.0,194.70798,5.928467,5393,767,Starvation
44,56.896286,0.30881274,68.38455,84.84433,29.895515,500.0,183.76227,5.5658803,4508,2022,Starvation
41,46.859623,0.38550916,74.24441,75.33332,22.153112,500.0,182.27544,5.52667,4604,2999,Starvation
37,51.853806,0.3771968,80.953705,78.839966,23.674168,500.0,143.33293,6.0686727,5151,7033,Starvation
47,46.009354,0.416808,58.878887,66.07786,21.4975,500.0,184.14899,4.738142,4936,4782,Starvation
46,48.642273,0.42644697,62.999027,70.97332,26.019249,500.0,169.96982,5.789858,5187,4728,Starvation
42,47.032562,0.36442116,59.032753,70.03602,23.796484,500.0,152.69168,5.5466924,5765,4996,Starvation
43,56.562073,0.3679115,61.890553,63.821262,26.11969,500.0,172.9178,6.0832,5725,6045,Starvation
49,45.658157,0.37942576,65.48794,58.508686,21.59132,500.0,170.66168,4.7795253,5329,3492,Starvation
45,47.4324,0.35474324,61.96564,75.50515,24.790094,500.0,171.71921,5.2036896,5697,3226,Starvation
40,47.961998,0.3739549,70.67744,76.04063,25.405785,500.0,155.20697,6.3253613,5931,4977,Starvation
48,46.326557,0.44539025,59.533207,60.84985,21.37444,500.0,172.58452,4.741775,5668,4324,Starvation
32,54.33161,0.35726392,78.44252,72.606544,27.333838,500.0,144.16983,4.912177,5018,11187,Old Age
45,48.066704,0.42314047,70.697464,66.89419,22.784136,500.0,163.79533,5.0284424,5206,4277,Starvation
50,46.422874,0.37905425,70.44267,77.31558,21.328354,500.0,194.02985,5.007834,5502,2752,Starvation
40,44.86715,0.35680777,57.146816,70.80785,20.434702,500.0,151.43257,5.841652,5487,8246,Starvation
28,51.00753,0.37826994,77.687065,80.69061,25.277945,500.0,143.20515,5.3424335,5313,16006,Starvation
31,48.424637,0.365686,67.9429,70.202255,25.154812,500.0,146.95392,5.3238273,5003,11234,Starvation
32,49.643997,0.40755826,79.41642,79.26229,22.810028,500.0,148.50967,4.634556,5102,11498,Starvation
52,51.873173,0.3309799,60.613815,76.46798,25.64833,500.0,201.70445,4.3788056,5810,2014,Starvation
35,47.56259,0.4093093,66.94726,76.17386,26.26665,500.0,141.34126,5.2473345,5074,11715,Starvation
23,48.733997,0.38273385,69.45964,79.73031,24.86809,500.0,133.23311,5.6007676,5610,18001,Starvation
40,50.04431,0.34715375,72.62518,68.96272,22.615614,500.0,144.06902,5.290679,5318,6252,Starvation
35,50.22169,0.35266122,76.69911,78.56732,25.645054,500.0,165.59169,4.473811,5225,8754,Starvation
37,49.568085,0.3677894,66.4851,74.93565,22.90232,500.0,162.57413,5.0402884,4519,11310,Starvation
45,50.760483,0.41154143,60.494827,64.95592,25.00636,500.0,187.72649,5.4925003,4780,5509,Starvation
52,49.64813,0.3583013,62.359207,69.78233,23.31021,500.0,181.08987,5.3405576,5835,1265,Starvation
48,49.35347,0.36659458,67.592766,70.76159,25.87929,500.0,187.12323,4.946645,4952,3736,Starvation
44,54.49001,0.33933228,68.443726,77.14069,28.88091,500.0,167.63704,5.5542355,4929,5758,Starvation
41,47.15971,0.3823328,74.159004,70.33187,21.283392,500.0,151.8533,6.029611,5621,7473,Starvation
52,51.637722,0.34136045,68.57158,66.8174,27.59009,500.0,179.2355,5.482542,4610,1216,Starvation
37,47.046425,0.36157268,65.91867,61.800125,23.451574,500.0,142.17589,5.786467,4998,7003,Starvation
30,51.15118,0.36216602,77.06355,65.50001,28.272383,500.0,125.399796,5.8115134,5089,15230,Starvation
