Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
312,63.198494,0.5097056,173.9578,126.512024,33.26203,500.0,4858001.5,15.55986,4299,13734,988283,Starvation
306,53.84462,0.59665716,146.4899,220.54327,27.887627,500.0,3872977.5,10.295629,5518,34861,967235,Starvation
310,62.756355,0.7908853,129.29437,109.01853,23.864632,500.0,5397961.5,10.396476,6409,11690,990820,Starvation
311,50.384277,0.8647904,134.01476,176.70178,23.384636,500.0,6896648.5,18.066305,6045,9719,993921,Old Age
307,63.06301,0.85547495,140.76802,129.29506,25.562195,500.0,4036714.8,18.097563,7616,36065,967786,Starvation
314,44.747208,0.8544446,124.5028,167.11382,20.655945,500.0,6978920.5,20.91148,5780,3442,1000578,Starvation
311,57.786587,0.5561797,123.494446,223.89134,34.1921,500.0,6017937.5,10.0652075,5643,8179,996056,Starvation
313,51.64711,0.69343066,113.067726,141.27606,28.323483,500.0,5972393.5,12.658203,7018,4635,999919,Starvation
311,46.714657,0.69764143,92.70003,136.67606,19.844559,500.0,5604635.5,17.629572,5070,19284,985995,Old Age
313,66.01235,0.58414245,154.02177,123.74007,30.577806,500.0,5317293.0,16.711565,4259,6062,999306,Starvation
314,53.9159,0.7409508,114.88099,127.09073,29.581656,500.0,8936474.0,20.29961,6963,5357,1001745,Starvation
310,44.68365,0.6903161,106.97299,212.20349,28.06376,500.0,5080586.5,14.019398,6082,25998,981171,Old Age
309,72.38803,0.6193448,136.43793,158.54738,29.722826,500.0,6317386.0,12.582258,4362,29961,978904,Old Age
310,55.28502,0.73065865,116.33268,150.76534,25.551657,500.0,6298282.5,17.683304,5032,17206,991847,Old Age
310,65.34492,0.71860385,137.29393,157.85475,37.74988,500.0,6424130.0,18.2442,4865,23408,985730,Old Age
311,60.663128,0.7818587,160.99577,132.2072,35.310867,500.0,7115150.5,15.760334,4247,22739,986882,Old Age
314,44.275818,0.7845841,127.09074,129.30759,25.864716,500.0,6502126.5,23.199203,6542,6086,1004138,Starvation
314,41.20713,0.64911807,98.140076,128.3211,15.9300995,500.0,8432212.0,19.293882,6904,9195,1002226,Starvation
309,56.871452,0.939032,99.449646,135.88998,25.077646,500.0,4701499.5,14.844156,7005,8669,1003731,Starvation
316,48.523182,0.7410644,128.60231,175.99643,24.60654,500.0,8206748.0,17.54158,7766,4879,1007665,Old Age
315,57.905136,0.6424594,129.86082,168.40227,28.2855,500.0,8150546.0,12.741926,8157,8088,1004495,Old Age
317,49.68419,1.0689107,88.53611,173.30472,22.395784,500.0,4759199.5,19.678556,7179,1598,1012370,Starvation
310,60.856213,0.6221215,127.36123,133.65436,22.913246,500.0,6081389.5,18.516771,6638,32697,982082,Old Age
312,49.567383,0.829493,148.43126,162.77931,28.262472,500.0,7370371.5,14.227246,5066,21119,994614,Starvation
313,48.107033,0.6035326,141.20651,179.22392,22.204668,500.0,5056308.0,14.595485,4438,17882,998320,Starvation
315,41.794815,0.6946761,110.52728,129.27017,18.255825,500.0,6792268.0,21.791973,7442,12098,1006054,Old Age
313,62.386856,0.62859327,90.63237,168.20943,32.55333,500.0,6792864.0,12.0573635,7324,21100,997058,Starvation
316,40.358196,0.7825482,127.22119,115.17392,22.592857,500.0,8318518.5,18.082796,7420,4701,1014554,Old Age
315,54.6593,0.7534563,94.223236,144.5142,26.42081,500.0,5537165.0,14.93708,7443,15340,1005312,Old Age
309,51.61686,0.8204458,97.319595,172.9921,24.832619,500.0,4785315.0,18.675127,5572,50047,971077,Old Age
313,51.64711,0.7369424,140.07063,144.34683,21.362572,500.0,8375886.5,19.493587,6111,24409,998827,Starvation
317,51.092598,0.5324004,112.35334,131.09268,21.756233,500.0,9870089.0,22.565514,6960,3812,1021406,Starvation
314,53.34485,0.7989428,108.40886,164.01807,26.828947,500.0,7592201.5,19.442133,6620,25324,1000096,Old Age
310,61.780266,0.71862423,130.82016,149.37053,31.982279,500.0,5814545.5,13.306925,7225,30354,996747,Old Age
312,59.1755,0.7804298,157.66612,152.23051,31.79794,500.0,4686146.0,15.055427,4413,25712,1002490,Old Age
316,40.358196,0.675441,135.17532,140.01897,25.567263,500.0,7056354.0,23.071842,5464,19538,1011187,Starvation
315,50.237602,0.6018427,120.864365,140.06125,22.102371,500.0,9558728.0,20.148802,6195,28188,1004006,Old Age
317,49.639015,0.87419,168.18558,143.2586,26.656775,500.0,1.0662886E7,16.811493,5199,9265,1023230,Starvation
317,65.905266,0.7931288,155.41843,125.959366,23.421442,500.0,7034648.0,13.676079,5316,18977,1013672,Old Age
319,50.598824,0.7453072,110.32248,139.42755,26.977657,500.0,7705667.0,24.249401,6612,14680,1021702,Old Age
321,54.13726,0.72178847,138.79446,116.72242,34.186756,500.0,1.24634E7,14.2679615,8889,5601,1030858,Starvation
308,51.758053,0.8145507,118.58212,183.68457,31.309258,500.0,5712931.5,8.713217,5258,59746,976916,Old Age
315,64.892525,0.640589,126.674416,136.30328,40.338005,500.0,6561917.0,13.641866,5375,30052,1007091,Old Age
320,48.198273,0.89738005,80.4451,137.82957,31.05028,500.0,1.3043992E7,18.36899,7766,10152,1028644,Starvation
319,51.92846,0.6745369,165.8113,137.48749,22.853779,500.0,1.1315344E7,11.973844,6407,18092,1021978,Starvation
317,48.38342,0.6351118,120.90503,197.4097,21.022543,500.0,9997894.0,17.02782,5265,23174,1018347,Starvation
314,59.112453,0.54689115,157.25316,163.68776,26.896898,500.0,6250214.5,14.940908,5493,41324,1000670,Starvation
317,60.07438,0.7462528,151.92842,164.048,23.033731,500.0,8582409.0,17.8864,5836,19802,1022224,Starvation
320,56.09604,0.64515185,115.19608,109.671165,22.856903,500.0,7822036.0,21.654919,7221,9763,1032957,Starvation
321,58.130333,0.6660447,80.01639,166.00598,23.051502,500.0,1.2562914E7,19.13115,8500,8183,1038733,Starvation
321,54.13726,0.6003383,111.186646,96.16396,20.367472,500.0,8554302.0,19.51754,9686,18543,1028435,Starvation
323,50.073586,0.8947757,102.37552,178.3102,18.525991,500.0,1.044665E7,21.376709,8167,9616,1038052,Old Age
316,50.364845,0.6794341,164.81232,161.84348,28.276442,500.0,1.073654E7,20.735342,6286,35293,1015708,Old Age
316,44.2156,0.6248896,141.71342,182.82854,22.816156,500.0,9804532.0,19.794226,9432,39959,1011367,Starvation
316,53.90031,0.71298474,165.6456,154.1709,33.353874,500.0,5364186.5,20.314144,4527,37023,1015019,Old Age
320,56.198433,0.831458,108.479965,130.71617,29.982758,500.0,1.0571923E7,22.561813,6499,23056,1029917,Old Age
324,66.97058,0.4996097,107.76297,126.43973,30.716446,500.0,1.326675E7,20.937483,5485,4171,1049052,Starvation
317,48.43522,0.5977831,180.72104,181.76245,18.38657,500.0,8415906.0,20.468414,6284,34314,1020071,Old Age
322,48.8012,0.803627,105.91121,157.81068,18.239445,500.0,9009593.0,22.383627,6815,18642,1038868,Starvation
322,42.86221,0.70018685,71.81447,179.71906,24.321049,500.0,1.2804683E7,21.422619,8171,22344,1035283,Starvation
323,34.837345,0.50863886,101.88317,166.9769,15.53854,500.0,1.0776658E7,15.695581,4998,550,1057360,Starvation
321,59.101135,0.7728406,96.73809,159.76782,23.782316,500.0,1.4247038E7,19.362972,5735,28800,1031651,Old Age
320,56.198433,0.8885218,119.9928,182.97653,22.018291,500.0,1.2710824E7,16.741085,6493,26030,1034856,Old Age
323,56.83071,0.6097847,129.33713,217.91344,28.826654,500.0,1.3462172E7,16.980635,5290,13689,1047321,Old Age
323,48.103363,0.568144,93.77843,127.11046,28.821129,500.0,1.0538196E7,18.264252,7657,16783,1044397,Starvation
318,41.18132,0.74337465,127.18814,181.91396,19.85232,500.0,8925591.0,18.49883,6001,27916,1033956,Starvation
323,53.051865,0.6671368,95.44915,148.32425,32.158157,500.0,1.134138E7,20.67419,5624,18389,1044256,Starvation
315,48.19152,0.8817637,145.5133,121.161194,20.158775,500.0,7034767.0,23.80542,7058,44068,1018918,Old Age
322,54.832596,0.643885,88.96503,180.97292,34.81242,500.0,1.4549676E7,21.144413,6320,29232,1034192,Old Age
323,53.051865,0.6784414,95.59816,204.70361,32.37529,500.0,1.4194511E7,24.618237,7098,12632,1052822,Starvation
318,47.356335,0.9005685,137.72014,124.85258,25.031563,500.0,1.0985996E7,15.273104,9785,45224,1020889,Starvation
319,51.68834,0.71566767,152.55344,169.67899,27.080055,500.0,1.2923199E7,17.565296,5790,43316,1024489,Old Age
325,55.37074,0.52692664,123.56568,114.58727,30.267698,500.0,9964946.0,23.125349,5856,4255,1063890,Starvation
317,49.23697,0.8445937,87.90752,144.1327,19.079893,500.0,8603094.0,17.992783,8965,52640,1018737,Starvation
326,66.33156,0.92057073,81.69052,139.8031,24.74683,500.0,1.3694782E7,18.115402,4541,1362,1070675,Old Age
320,41.93367,0.95968825,130.2526,115.43064,25.018883,500.0,7334067.0,16.013725,7770,47013,1025880,Old Age
325,62.93313,0.77156436,105.7401,129.49088,32.27094,500.0,1.0447772E7,19.411308,6346,10708,1062305,Starvation
325,52.625324,0.5519771,101.40935,144.47627,32.802094,500.0,1.0721478E7,14.368698,6428,8950,1065589,Old Age
324,63.562237,0.7394751,79.80959,157.1207,36.027424,500.0,1.1900067E7,17.857023,5470,19527,1055052,Old Age
322,43.634636,0.5967691,85.12057,195.84712,16.5979,500.0,1.4282958E7,19.14202,5947,36194,1038494,Old Age
322,52.900696,0.5790161,87.37022,180.16296,31.327063,500.0,1.0551617E7,16.13805,6926,37430,1037496,Starvation
323,58.594734,0.57147074,85.51185,152.50015,20.731163,500.0,1.3332314E7,23.775238,6359,32328,1043020,Old Age
323,61.103687,0.5840342,111.72986,190.0076,36.80286,500.0,1.0411215E7,20.166716,7553,26113,1049748,Old Age
319,53.308006,0.7158263,112.97261,140.99243,29.11838,500.0,1.3123074E7,19.006285,7950,53774,1022611,Old Age
326,55.441074,0.883065,85.214035,128.2038,28.535538,500.0,1.369623E7,25.584095,5309,1907,1074677,Old Age
326,63.045914,0.80739886,81.05703,162.59314,38.695835,500.0,1.4969966E7,20.981482,6971,3945,1073010,Starvation
326,66.33156,0.7740314,123.937294,155.7524,41.580986,500.0,1.3244724E7,16.589155,7102,8069,1069167,Old Age
321,60.16866,0.6710525,83.44516,139.10774,25.410631,500.0,1.443612E7,17.394855,6100,42947,1035410,Old Age
323,59.13347,0.6614959,60.06131,178.20142,21.225056,500.0,1.473403E7,23.99204,8517,21768,1057577,Starvation
325,47.37287,0.77337044,68.996155,222.82457,28.221622,500.0,1.4914492E7,23.199068,5201,10975,1069271,Starvation
323,56.83071,0.84430504,87.50953,191.27454,30.580254,500.0,1.2606682E7,22.792467,6435,21133,1059517,Old Age
331,61.498196,1.2100879,70.52605,182.75827,37.93923,500.0,1.2555486E7,17.470556,3866,716,1082165,Starvation
326,68.35397,0.67655104,111.21142,122.22958,28.611853,500.0,1.5358228E7,18.046797,4929,6385,1076835,Starvation
320,56.09604,0.76560175,119.25554,119.52063,24.595766,500.0,9006816.0,18.727024,8680,50516,1033971,Starvation
326,61.07911,0.8760373,75.38214,145.04953,25.756334,500.0,1.6272457E7,24.775816,5498,16897,1068269,Starvation
326,49.384026,0.7682972,145.68959,136.01004,29.864998,500.0,1.2409444E7,20.44429,5833,14474,1071295,Old Age
320,55.775154,0.67707145,105.32176,149.29205,22.743225,500.0,1.1450674E7,19.336704,6133,53630,1032345,Old Age
325,58.77065,0.669324,109.35846,159.28207,37.579002,500.0,1.1521051E7,14.016804,4581,14691,1072828,Old Age
325,55.806534,0.7549236,142.73802,117.859924,30.304134,500.0,1.3957306E7,20.549437,6844,22444,1066100,Starvation
329,51.849003,0.76718163,70.60422,178.27328,22.813875,500.0,1.9206314E7,20.690403,6294,13464,1078135,Starvation
329,66.02386,1.0077648,88.13016,151.82782,37.13359,500.0,2.0207824E7,16.69561,3908,12148,1081166,Starvation
324,51.311417,0.5305579,69.964874,186.05023,28.769512,500.0,1.5796371E7,19.666819,6545,19015,1074370,Starvation
327,60.63997,0.70448965,93.56417,122.56254,34.63779,500.0,1.4132251E7,18.345463,5308,19564,1073882,Old Age
322,57.96907,0.90139365,140.33109,138.96107,26.291267,500.0,1.2629826E7,14.649515,7236,57710,1036429,Old Age
329,60.488945,0.8274392,93.51344,150.50099,23.708065,500.0,1.5396993E7,15.756258,6353,17358,1077154,Starvation
326,61.07911,0.8033912,85.66081,131.7351,28.727365,500.0,1.3192919E7,20.113539,6502,6725,1088483,Starvation
324,55.543583,0.6355357,79.26373,154.76898,30.774973,500.0,1.730126E7,23.288067,6320,38975,1056932,Old Age
330,63.528137,0.78756505,98.52241,132.67215,31.191,500.0,1.6586594E7,16.07986,4155,2766,1093151,Old Age
330,59.947464,0.89355963,61.58042,123.94274,20.700172,500.0,1.4917416E7,17.608324,4334,13555,1082637,Old Age
328,59.303894,0.9157984,72.64459,155.20699,30.623947,500.0,1.996604E7,21.663208,4845,20857,1075924,Starvation
330,48.37417,0.8082564,76.55512,151.12178,30.14082,500.0,1.2064381E7,15.163491,5731,18084,1078816,Starvation
327,56.531307,0.6248824,78.61424,127.27276,32.74675,500.0,1.9194014E7,25.235466,4829,13867,1085097,Starvation
329,66.02386,0.71253633,75.55191,217.66142,26.394547,500.0,2.0873984E7,18.027142,6016,16617,1083246,Old Age
327,63.36194,0.8487705,68.098015,208.84369,35.39991,500.0,1.7613972E7,17.319824,5790,24973,1076829,Starvation
323,54.66474,0.76909494,103.92971,178.31216,31.540684,500.0,8132157.0,16.964413,4950,40833,1061785,Starvation
334,65.38367,1.1142437,80.37582,239.17389,34.610493,500.0,2.5238828E7,15.239559,6724,655,1101990,Starvation
332,63.0104,0.6986616,57.259354,198.44601,31.117983,500.0,1.5816571E7,13.97398,5591,1932,1100992,Starvation
330,49.20842,0.59183955,91.66479,207.83812,28.865675,500.0,1.991701E7,19.716951,7252,11794,1091391,Starvation
331,60.2322,0.7949051,83.846954,118.00499,29.929989,500.0,1.452626E7,20.422697,5865,18706,1084597,Starvation
325,52.00003,0.7561296,81.206024,193.00508,24.666101,500.0,1.7263632E7,17.90963,5395,33017,1070498,Old Age
328,65.412766,0.80034167,100.658195,142.71298,33.02429,500.0,1.4168162E7,23.478172,4350,20088,1083667,Old Age
332,71.48656,1.0833116,63.99233,218.8833,32.487446,500.0,2.370175E7,18.194204,5545,2416,1102546,Starvation
330,54.332012,0.76880026,84.65481,141.03708,29.198664,500.0,2.0455242E7,17.181492,4718,21788,1083931,Old Age
333,67.20172,1.0160451,71.26573,254.20135,36.186665,500.0,2.513214E7,13.887011,6069,2174,1104168,Starvation
332,58.657356,0.7845895,103.35463,152.37312,26.10766,500.0,1.3168706E7,24.571154,6553,11594,1095197,Old Age
332,71.48656,0.88345927,72.28318,208.48697,32.63511,500.0,2.4242074E7,15.403638,5712,8084,1099868,Starvation
323,61.103687,0.8404819,109.15965,121.50396,28.749817,500.0,1.0836998E7,17.272974,8293,54882,1053486,Old Age
330,54.19065,0.73978424,84.68187,118.265594,26.090448,500.0,1.2974368E7,19.49869,5173,12532,1096179,Old Age
330,49.4644,0.94641674,88.72108,142.84314,24.364605,500.0,1.1955536E7,16.922665,6918,29334,1080282,Old Age
329,63.799263,0.69859916,85.58694,120.291664,27.796106,500.0,1.219781E7,20.48575,6560,16584,1093360,Starvation
332,66.84994,0.67601395,58.193325,152.83513,27.6282,500.0,2.1971922E7,20.074913,6523,14714,1096302,Old Age
330,57.018494,0.9517137,65.31879,206.14711,34.566612,500.0,1.7049466E7,15.528908,4040,14475,1096723,Old Age
328,66.17488,0.8140379,80.323715,211.88528,39.53203,500.0,1.9287432E7,23.577023,5499,28957,1082260,Old Age
332,57.62012,0.9267206,79.02019,181.50029,31.757593,500.0,1.7353122E7,21.57094,4603,19943,1095134,Starvation
334,61.270256,0.9541464,102.484924,106.41629,27.191935,500.0,1.2923954E7,13.311151,6862,5642,1109824,Starvation
333,58.693726,0.9220241,90.85516,214.82278,32.74856,500.0,1.5853661E7,19.80516,5653,19817,1097325,Old Age
333,71.067764,0.9635808,93.35782,177.24234,33.47415,500.0,2.436698E7,13.717414,5198,9308,1107884,Starvation
333,64.1758,0.7136915,113.82162,191.37108,28.419867,500.0,2.2192162E7,18.180573,5360,14833,1102610,Old Age
330,59.418835,0.6843081,77.86329,196.04483,37.860237,500.0,1.6120941E7,21.065262,6547,22138,1095336,Starvation
336,86.000496,1.0648887,130.996,211.94969,34.961906,500.0,1.9693994E7,13.110952,7472,1762,1116481,Starvation
330,59.418835,0.73434633,90.27496,161.36644,26.592836,500.0,1.5178202E7,18.256662,4417,26830,1092705,Starvation
334,65.33981,0.78639305,85.11311,151.35997,33.752426,500.0,2.5519174E7,21.333435,6172,10653,1110126,Old Age
331,47.09472,0.7913367,84.71234,129.28087,22.866009,500.0,1.5941378E7,22.322647,4846,31736,1089383,Old Age
336,66.0876,0.9066882,121.315414,122.77565,23.831251,500.0,2.3099304E7,17.36472,6339,8024,1114643,Starvation
332,67.06077,0.7668374,89.38167,203.49411,37.080097,500.0,1.8141536E7,15.511415,5758,27229,1096689,Old Age
332,69.94424,0.66488206,72.90901,159.26709,43.994396,500.0,1.9827776E7,23.409195,5524,29770,1094200,Old Age
335,80.16814,0.6914402,95.43234,155.92215,30.992605,500.0,1.5930026E7,20.70935,5815,11603,1113669,Starvation
335,60.94436,0.8155868,69.632576,116.91716,29.740534,500.0,2.0724208E7,16.618618,8074,10120,1115460,Old Age
335,78.67944,0.89674115,88.66573,156.13254,46.24405,500.0,2.5624166E7,19.098381,5052,11476,1114176,Starvation
336,59.799324,0.7795453,66.97127,120.64814,28.218155,500.0,2.589229E7,18.97474,7684,4800,1120859,Starvation
335,69.335144,0.90776306,58.383522,158.99457,40.145603,500.0,2.1922164E7,15.312796,5332,7064,1118796,Old Age
331,67.631325,0.81053853,71.3338,198.91219,36.91995,500.0,2.1270778E7,17.635437,5270,34104,1092034,Old Age
334,73.00618,0.9738918,90.97607,208.04298,44.92702,500.0,1.9637448E7,13.540817,5891,16184,1110660,Starvation
336,73.18018,0.7618614,82.0256,190.95532,42.75074,500.0,2.4644434E7,21.206356,3982,8551,1118410,Old Age
332,66.84994,0.90471333,87.611855,110.507,25.23613,500.0,1.9790436E7,18.758888,5627,24242,1103289,Old Age
335,78.67944,0.69393563,68.962166,222.46721,48.28291,500.0,2.3456262E7,16.89178,4905,14781,1112851,Old Age
337,53.890045,0.92291623,93.849686,100.95683,27.785889,500.0,2.4393844E7,17.45075,6184,5285,1122477,Starvation
335,66.596306,0.85205925,117.137436,194.27036,39.756447,500.0,2.286734E7,14.572567,7101,16075,1111820,Starvation
332,68.11095,0.62558794,63.60491,176.78082,39.060154,500.0,1.37675E7,16.633242,5837,33374,1095880,Old Age
333,68.709015,1.0014002,63.57049,180.86694,35.58272,500.0,1.6791872E7,17.909765,5112,26177,1103621,Starvation
333,59.946106,0.6629391,80.56749,117.08664,26.33115,500.0,1.9571164E7,17.199667,6467,20338,1110359,Starvation
333,75.605934,0.755311,85.88489,180.7297,42.12887,500.0,1.404603E7,24.545341,4365,29315,1101474,Starvation
335,67.22658,0.78095424,77.99609,156.53796,30.058792,500.0,2.9387832E7,13.725947,5687,15269,1117171,Starvation
333,68.67754,0.9412012,90.73655,205.5375,36.839027,500.0,1.690525E7,15.341795,6019,17520,1115038,Starvation
336,76.30284,0.6961499,63.023865,140.8927,39.518574,500.0,2.7955916E7,16.653511,4129,7565,1125534,Starvation
337,68.62268,0.84770006,55.9794,201.97281,32.2785,500.0,2.8683426E7,14.853449,6041,10449,1125251,Old Age
337,74.97305,0.73221564,57.289288,113.24006,40.4068,500.0,2.8729768E7,23.256744,7635,4487,1131818,Old Age
336,92.65976,0.666772,77.07431,142.18271,51.823498,500.0,2.0547382E7,23.941317,6272,18887,1117734,Old Age
339,60.390503,0.6854112,101.662445,108.26322,32.067028,500.0,2.046058E7,13.904974,7060,10185,1127713,Starvation
338,58.232132,0.81923795,77.47441,128.94893,23.613243,500.0,2.9289852E7,15.59683,6319,14110,1124042,Old Age
337,68.87891,0.77804446,56.318985,167.89066,25.094349,500.0,2.7991776E7,14.037688,7482,4390,1134201,Starvation
332,63.0104,0.8547539,74.40425,151.33388,36.073906,500.0,1.4756747E7,16.40345,4783,40604,1098445,Old Age
330,65.926575,0.8793674,86.22028,176.42165,38.43266,500.0,2.1012226E7,15.581482,5762,50689,1089795,Old Age
338,80.213455,0.7887813,73.04396,168.14824,32.604614,500.0,2.9579004E7,13.769665,6591,17751,1124209,Starvation
337,66.55456,0.7192732,64.006905,135.13728,39.982986,500.0,2.566049E7,19.987572,3938,14368,1129104,Starvation
334,80.56152,0.7194512,97.22266,190.50916,38.17644,500.0,1.8756408E7,15.194991,6481,37376,1106171,Old Age
336,59.799324,0.83997536,57.3465,127.827995,30.446243,500.0,3.0608262E7,17.225283,7958,25580,1118849,Old Age
337,66.02896,0.85550815,64.06441,138.41724,26.610062,500.0,1.877544E7,18.644817,5497,15096,1129681,Starvation
330,50.10261,0.8982426,67.58803,192.89107,26.936132,500.0,2.0779662E7,14.1604395,5131,52331,1094495,Old Age
334,53.656,0.74743694,120.26629,118.98833,33.009388,500.0,1.5774368E7,21.719666,5462,34642,1112569,Old Age
336,72.83688,0.9663095,94.95636,142.56952,36.108315,500.0,1.4768764E7,19.730394,3493,28208,1119478,Starvation
331,77.392265,0.71473545,75.61427,176.41092,46.415714,500.0,1.4297264E7,24.333107,5216,39144,1109485,Old Age
342,69.90499,1.1062547,91.33435,176.03482,36.53966,500.0,2.0985436E7,16.37674,3700,1801,1147683,Starvation
337,82.269745,0.8740096,68.61136,120.899216,50.15466,500.0,2.143173E7,19.841469,7358,28676,1123557,Old Age
342,69.30932,0.7902143,92.84043,168.51973,38.261593,500.0,2.2455664E7,20.886662,5767,8012,1144445,Starvation
335,71.61266,0.6556517,86.82474,185.1161,42.775043,500.0,1.4492799E7,23.239075,6265,36751,1117468,Old Age
341,70.55246,0.65621734,79.15629,157.96518,26.058826,500.0,2.2874116E7,18.199903,5602,15786,1139776,Starvation
341,54.954765,0.9427902,86.46042,193.80531,33.796677,500.0,2.7032676E7,17.554714,4607,15311,1140693,Old Age
337,72.57511,0.907029,59.63065,174.1169,40.417896,500.0,2.2995516E7,23.123745,5837,25914,1130723,Old Age
342,70.58563,0.5698538,79.715744,167.02022,35.527195,500.0,1.8865992E7,15.478354,6007,11950,1145511,Old Age
343,76.54817,0.9267874,67.667145,211.90031,46.773582,500.0,1.7640854E7,20.96472,7017,7099,1152240,Starvation
342,64.33264,0.9172146,70.479774,145.20894,34.86283,500.0,2.1651758E7,18.071608,5007,11050,1148307,Starvation
337,67.28527,0.72452056,89.752396,178.55345,42.20776,500.0,2.28215E7,17.431517,5498,28386,1132402,Starvation
338,78.159424,0.7248767,63.940872,188.9052,42.783,500.0,2.1849734E7,22.04369,6255,17713,1143287,Old Age
338,75.49563,0.7289149,81.83642,223.91905,38.28658,500.0,2.497919E7,13.905289,6548,28985,1136178,Old Age
344,63.926525,0.7486465,74.06553,125.0144,30.237394,500.0,2.161038E7,12.913364,6577,12302,1153238,Old Age
336,74.98581,0.7504977,102.01341,225.68738,31.667002,500.0,1.7921126E7,13.187866,4373,39422,1126833,Old Age
337,66.52015,0.6902944,82.58873,103.768715,30.535965,500.0,2.3037106E7,13.5857315,7421,34392,1134522,Old Age
342,83.95134,0.9285603,72.132065,146.24776,37.05639,500.0,2.75652E7,21.91172,6619,20900,1148878,Starvation
344,75.118286,0.8690479,77.45106,241.35004,26.380562,500.0,2.7351464E7,12.240667,8376,13474,1159205,Old Age
344,64.57634,0.58732057,70.68056,129.49747,25.584023,500.0,2.0035016E7,15.876453,5365,19392,1154810,Starvation
344,60.730698,0.5793874,92.11621,187.74336,23.154007,500.0,2.2078296E7,17.305483,5609,18509,1155848,Starvation
336,72.83383,0.7315655,78.02074,159.27805,44.526806,500.0,1.4716978E7,23.574667,5286,50008,1124636,Old Age
344,72.217,0.94572294,62.97328,123.99717,39.569424,500.0,1.8662746E7,19.087881,6154,3028,1172464,Starvation
339,77.475586,0.8931433,56.014675,120.89311,43.15331,500.0,1.573712E7,16.345251,8505,12671,1162864,Old Age
340,64.671646,0.78333783,81.85777,172.54652,28.344702,500.0,2.6164248E7,12.712038,7009,38131,1137892,Starvation
343,66.52983,0.89420843,72.85016,238.62694,27.985466,500.0,1.6329048E7,14.113118,5927,17307,1159208,Starvation
338,77.09079,0.8070309,53.075195,114.58132,29.968235,500.0,1.8257596E7,15.32234,7860,29760,1146802,Old Age
342,68.26659,0.7862455,93.0788,160.95395,38.461777,500.0,2.0985348E7,17.934406,5218,21400,1155528,Starvation
344,63.926525,0.88746595,96.33917,173.29933,39.267246,500.0,1.8443818E7,14.5016575,5870,23548,1153861,Starvation
346,63.568848,0.5088451,110.238495,156.71439,32.37691,500.0,2.1455606E7,12.813934,4382,3337,1174818,Starvation
343,71.91922,0.7504083,86.87693,150.55075,29.063694,500.0,2.8428488E7,15.024893,5724,27456,1151041,Old Age
338,80.40088,0.6379727,63.614574,155.69897,47.507355,500.0,2.522762E7,17.551178,5906,44105,1137203,Starvation
346,57.235397,0.7538519,100.641914,209.14027,32.877632,500.0,1.9735126E7,10.896484,5403,5645,1176373,Starvation
343,65.40109,0.67412615,95.30229,165.24419,32.44014,500.0,2.5526034E7,14.940632,5539,16377,1169668,Old Age
346,67.71171,0.8152771,90.11815,173.94458,30.765127,500.0,2.5631266E7,14.86858,6355,9156,1176901,Starvation
346,61.69007,0.7725488,90.67913,173.44208,33.579746,500.0,2.6874038E7,14.092961,4816,11747,1175236,Starvation
344,71.271454,0.6388762,88.797585,186.4496,38.758858,500.0,2.2002802E7,13.175411,5234,33001,1154421,Old Age
345,80.96661,0.6764356,94.510056,215.8494,34.318916,500.0,2.0506814E7,15.100365,4870,27138,1160768,Old Age
345,73.09138,0.6768832,68.56586,154.95642,35.900574,500.0,1.8267292E7,20.848082,5344,29384,1160948,Old Age
346,60.23783,0.617717,92.17761,172.877,23.6194,500.0,2.1462326E7,10.151464,5817,17938,1172431,Old Age
346,68.51717,0.8366481,109.17788,205.18175,30.16821,500.0,2.9365192E7,11.590055,4709,13480,1177372,Starvation
336,69.81524,0.76838464,91.74509,212.309,35.51264,500.0,2.3423618E7,17.314713,6921,64592,1127876,Old Age
347,59.418137,0.6182871,122.55696,219.62991,23.229488,500.0,3.7416712E7,8.039877,4512,15465,1180195,Old Age
341,75.85206,0.58794874,80.86362,147.67978,48.22632,500.0,2.6954168E7,14.367832,8015,19764,1176021,Old Age
347,60.933334,0.950202,82.31943,238.41042,32.00914,500.0,3.0345326E7,12.270368,6904,17191,1181567,Starvation
347,63.04584,0.7809538,81.577614,249.35867,34.63306,500.0,2.2714882E7,14.044716,4215,16873,1181939,Old Age
347,62.829674,0.53303695,97.94819,209.09111,35.3919,500.0,2.9677072E7,11.368735,5017,22146,1178471,Old Age
346,64.76257,0.6010838,68.2569,168.26312,29.900759,500.0,3.384094E7,14.877078,6403,9762,1191229,Old Age
346,65.150505,0.7990796,95.34263,180.2451,31.30913,500.0,1.7113946E7,15.673064,6790,28580,1173482,Old Age
345,65.13942,0.66381025,89.60353,188.09482,29.24993,500.0,3.1281656E7,9.600992,5754,39958,1162773,Starvation
345,54.366028,0.94575924,64.935326,273.18567,30.987904,500.0,2.2667458E7,16.690365,8197,40572,1162321,Old Age
348,59.130062,0.5078616,74.75073,169.81938,34.319187,500.0,2.9130286E7,11.985034,4010,14593,1188646,Starvation
350,58.397762,0.6329084,78.3674,113.67356,22.842834,500.0,4.5332896E7,13.172174,7364,8957,1195402,Starvation
347,60.015057,0.5835433,98.84296,219.97629,26.453365,500.0,2.7161122E7,12.010203,5576,27056,1179300,Old Age
